surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function,Coordination_Number,reaction energy (eV)
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-6.50018497454503,2.4163263385913,0.992150342807831,8.012,4.41819796539895,2,0.637607623
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-6.50015333751488,2.41631656790501,0.992150301771359,8.012,4.41819796539895,2,0.631048183
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-7.2387128712805,2.28591147741807,0.993827899913004,8.012,4.41819796539895,3,0.517986107
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-5.76143073300212,2.31537196872805,0.990466642529368,8.012,4.41819796539895,3,0.532293989
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-5.76140554557419,2.31535720616326,0.990466635339644,8.012,4.41819796539895,3,0.611268228
Ag6Cd6,353.235,11.635,1.80601771862847,8.285027,0.651,186.3,-7.23870692348101,2.28593816451072,0.99382730982574,8.012,4.41819796539895,3,0.622470474
Ag6Co6,329.62,8.47,1.90841062697518,7.70685228571429,1.02771428571429,319.828571428571,-2.40228794139774,1.57002618146561,0.97946333894785,13.028,4.83146737480971,1,0.790869756
Ag6Co6,329.62,8.47,1.90483595094171,7.728622,0.982,328.75,-2.40330856779523,1.56977753324522,0.979498048355667,13.028,4.83146737480971,2,0.502743378
Ag6Co6,329.62,8.47,1.90483595094171,7.728622,0.982,328.75,-4.11504631989281,1.46057279565954,0.988681948297444,13.028,4.83146737480971,2,-0.236969792
Ag6Co6,329.62,8.47,1.90483595094171,7.728622,0.982,328.75,-3.54470350003765,1.70160688778538,0.985611785104148,13.028,4.83146737480971,3,0.044001488
Ag6Co6,329.62,8.47,1.90483595094171,7.728622,0.982,328.75,-2.97445228447651,1.73359760374371,0.982560078066078,13.028,4.83146737480971,3,0.074852122
Ag6Co6,329.62,8.47,1.90483595094171,7.728622,0.982,328.75,-3.54470350003765,1.70160688778538,0.985611785104148,13.028,4.83146737480971,3,0.044630071
Ag6Cu6,385.01,8.69,1.91708528696503,7.64058228571429,1.27328571428571,286.357142857143,-2.19065784326131,0.956397681581038,0.981300690468191,3.905,4.78821048993569,1,0.837703269
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-2.19062925502775,0.956398565298057,0.981300698686754,3.905,4.78821048993569,2,0.494698197
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-4.16966855091814,1.22793934917353,0.984402667472855,3.905,4.78821048993569,2,0.077060734
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-3.17961436579461,1.47994718153764,0.982848942124135,3.905,4.78821048993569,2,0.254191877
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-3.50937414610046,1.47670175491843,0.983368029565328,3.905,4.78821048993569,3,0.194425202
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-2.84978534906098,1.40792417173835,0.982332406816202,3.905,4.78821048993569,3,0.184468556
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-2.84979061114766,1.40792997013894,0.982332207319895,3.905,4.78821048993569,3,0.07342298
Ag6Cu6,385.01,8.69,1.91494125236259,7.651307,1.2685,289.7,-3.50936063495182,1.4767121112693,0.983367863530106,3.905,4.78821048993569,3,0.051979866
Ag6Fe6,347.59,8.68,1.87220652769749,7.76265348571429,0.644285714285714,320.3,-4.34903628854275,0.977370860728518,0.995882747901477,10.143,4.67369875004317,1,0.273434679
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-2.63155837453624,0.929115029829289,0.992554831107253,10.143,4.67369875004317,2,-0.302025952
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-4.34902809610196,0.977372644669184,0.99588191982762,10.143,4.67369875004317,2,-0.278377219
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-3.7772912079954,1.25692713743164,0.994773020413157,10.143,4.67369875004317,3,0.074597696
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-3.20489213634918,1.24497246635927,0.99366504304572,10.143,4.67369875004317,3,0.020086219
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-3.20489412095818,1.24496900932166,0.993665566687514,10.143,4.67369875004317,3,-0.307076657
Ag6Fe6,347.59,8.68,1.87933498876597,7.73935105,0.7265,313.55,-3.77745772916484,1.25675751597998,0.994774745890976,10.143,4.67369875004317,3,0.019930842
Ag6Hf6,364.085,11.855,1.62932781052216,7.25430657142857,0.75,433.1,-0.225293261856502,3.96683718064186,0.422359961272145,14.21,4.30467592545064,1,0.063516132
Ag6Hf6,364.085,11.855,1.58398232313369,7.200652,0.658,460.9,-4.62609654865905,1.70587095066773,0.982969625797478,14.21,4.30467592545064,2,-0.787843034
Ag6Hf6,364.085,11.855,1.58398232313369,7.200652,0.658,460.9,-0.224949800234501,3.96660111108574,0.422309206168512,14.21,4.30467592545064,2,-0.788540189
Ag6Hf6,364.085,11.855,1.58398232313369,7.200652,0.658,460.9,-2.11417151890094,3.86988356395054,0.662973003694764,14.21,4.30467592545064,3,0.033081015
Ag6Hf6,364.085,11.855,1.58398232313369,7.200652,0.658,460.9,-3.52802740631829,3.12035705289175,0.843081479971427,14.21,4.30467592545064,3,-0.095206101
Ag6Hg6,354.515,12.18,1.96969437307138,9.21124542857143,0.558,149.265714285714,-4.0531975353013,0.992035779236325,0.989517252770574,4.656,4.47573721475059,1,0.927720839
Ag6Hg6,354.515,12.18,1.95969489113229,8.80249257142857,0.744,178.524285714286,-6.59113196910917,0.898750336029385,0.99518430171125,4.656,4.47573721475059,1,1.146822276
Ag6Hg6,354.515,12.18,1.96468827043885,9.006869,0.651,163.895,-4.90040624617994,1.53544879618565,0.991409427229938,4.656,4.47573721475059,3,0.889111287
Ag6Hg6,354.515,12.18,1.96468827043885,9.006869,0.651,163.895,-5.7464613228309,1.51549825458308,0.993297898267177,4.656,4.47573721475059,3,0.875933902
Ag6Ir6,396.215,9.395,2.06058244193238,8.271627,1.4329,426.15,-1.6669280868789,1.92629224493724,0.808669260888165,21.28,5.15849431166805,2,-0.315647971
Ag6Ir6,396.215,9.395,2.06058244193238,8.271627,1.4329,426.15,-3.09578557797222,1.78927090555249,0.927276172779733,21.28,5.15849431166805,3,0.079700783
Ag6Ir6,396.215,9.395,2.07994478987088,8.37096885714286,1.4516,448.985714285714,-3.79395863747645,1.21151353034201,0.98522848990299,21.28,5.15849431166805,1,-0.225326449
Ag6Ir6,396.215,9.395,2.0414003394117,8.17228514285714,1.4142,403.314285714286,-1.66689492031884,1.9263067395478,0.80866190628868,21.28,5.15849431166805,1,-0.22643817
Ag6Ir6,396.215,9.395,2.06058244193238,8.271627,1.4329,426.15,-2.38687694201466,1.99109288254707,0.868433453483856,21.28,5.15849431166805,3,-0.221626245
Ag6La6,392.865,16.33,1.516754623104,6.71937657142857,0.945428571428571,326.257142857143,-0.601487702435326,2.83100788483948,0.470445045372488,11,3.28923317706374,1,0.447233244
Ag6La6,392.865,16.33,1.39969904667594,6.43375742857143,0.826571428571429,346.242857142857,-4.63229302052411,1.58580739472704,0.991744459953129,11,3.28923317706374,1,0.291687803
Ag6La6,392.865,16.33,1.45705181788432,6.576567,0.886,336.25,-0.601534043839162,2.83099416242148,0.47046046207397,11,3.28923317706374,2,-0.557652414
Ag6La6,392.865,16.33,1.45705181788432,6.576567,0.886,336.25,-4.63231803588354,1.58581542079487,0.991742284895008,11,3.28923317706374,2,-0.552784569
Ag6La6,392.865,16.33,1.45705181788432,6.576567,0.886,336.25,-3.51108134259978,2.70314452416356,0.846740788959578,11,3.28923317706374,5,-0.20130111
Ag6Mn6,649.89,8.81,1.75689712815818,7.51529285714286,0.744,252.114285714286,-3.10711217181944,1.0270648540797,0.993760610668566,4.8068,4.30370668315683,1,3.749002425
Ag6Mn6,649.89,8.81,1.70271779266672,7.49497914285714,0.558,247.385714285714,-4.66441694289631,1.45165012551224,0.996480606205362,4.8068,4.30370668315683,1,3.026536918
Ag6Mn6,649.89,8.81,1.72959532839332,7.505136,0.651,249.75,-3.10709766988367,1.02707901201159,0.993760689052794,4.8068,4.30370668315683,2,2.448340998
Ag6Mn6,649.89,8.81,1.72959532839332,7.505136,0.651,249.75,-4.66442246370257,1.45168721060041,0.9964810050285,4.8068,4.30370668315683,2,2.436977796
Ag6Mo6,361.615,9.825,2.02540989362374,7.36888942857143,1.06457142857143,424.742857142857,-0.642348577708696,3.64043447408734,0.565531054504155,15.52,5.03021585301831,1,0.540172501
Ag6Mo6,361.615,9.825,2.04176394326083,7.334332,1.025,451.15,-4.03177266564691,1.65025021651155,0.985109158482489,15.52,5.03021585301831,2,-0.616801254
Ag6Mo6,361.615,9.825,2.04176394326083,7.334332,1.025,451.15,-1.86596592866937,3.47896780075746,0.717015859974334,15.52,5.03021585301831,3,-0.296937832
Ag6Mo6,361.615,9.825,2.04176394326083,7.334332,1.025,451.15,-1.86595675941116,3.4789659756709,0.7170154320316,15.52,5.03021585301831,3,-0.251448425
Ag6Mo6,361.615,9.825,2.04176394326083,7.334332,1.025,451.15,-2.99199342674911,2.89788624791419,0.856405119142163,15.52,5.03021585301831,3,-0.602948211
Ag6Nb6,369.285,10.55,1.7572706109191,7.167542,1.109,491.55,-4.36261546213982,1.73006000343552,0.981991974554057,10.67,4.67078199770956,2,-0.659415914
Ag6Nb6,369.285,10.55,1.7572706109191,7.167542,1.109,491.55,-3.2793919203372,2.96628066685808,0.854811668731633,10.67,4.67078199770956,3,-0.157808611
Ag6Nb6,369.285,10.55,1.7572706109191,7.167542,1.109,491.55,-1.99654108550346,3.55506749733762,0.704179929328387,10.67,4.67078199770956,3,-0.133594153
Ag6Ni6,380.465,8.43,1.91997395815672,7.608056,1.229,330.75,-1.14967102669748,1.10636320736419,0.949890105885248,9.276,4.94744796700317,2,-0.290750099
Ag6Ni6,380.465,8.43,1.91997395815672,7.608056,1.229,330.75,-3.96414521214544,1.24269700946802,0.984255121946539,9.276,4.94744796700317,2,-0.291363444
Ag6Ni6,380.465,8.43,1.91997395815672,7.608056,1.229,330.75,-2.09181288351231,1.75932662461204,0.961393631331332,9.276,4.94744796700317,3,0.024687256
Ag6Ni6,380.465,8.43,1.91997395815672,7.608056,1.229,330.75,-3.02992298134227,1.78736633726285,0.972845387191032,9.276,4.94744796700317,3,0.079099683
Ag6Os6,340.985,9.345,2.06058244193238,8.007232,1.201,463.65,-3.98336956055601,1.91941480174853,0.985225780817946,8.452,4.99642718641182,2,0.218940754
Ag6Os6,340.985,9.345,2.06058244193238,8.007232,1.201,463.65,-2.81831859632348,3.33772827209905,0.843988598890861,8.452,4.99642718641182,2,0.226217486
Ag6Os6,340.985,9.345,2.06058244193238,8.007232,1.201,463.65,-2.42353951147217,3.61146823565369,0.796189066696943,8.452,4.99642718641182,3,0.369796176
Ag6Os6,340.985,9.345,2.06058244193238,8.007232,1.201,463.65,-3.20918374643218,2.98877259483382,0.891431853528898,8.452,4.99642718641182,3,0.369598485
Ag6Pd6,398.8,9.415,2.06058244193238,7.9565365,0.932,331.5,-3.53308394824664,1.14851771554431,0.986250037038111,2.146,5.03455996086098,2,-0.181667689
Ag6Pd6,398.8,9.415,2.06058244193238,7.9565365,0.932,331.5,-2.82795676960717,1.56405983548058,0.971910048548939,2.146,5.03455996086098,3,0.113710387
Ag6Pd6,398.8,9.415,2.06058244193238,7.9565365,0.932,331.5,-2.11986160174644,1.6054691913203,0.957510641604921,2.146,5.03455996086098,3,0.039801139
Ag6Pd6,398.8,9.415,2.06058244193238,7.9565365,0.932,331.5,-2.11985779743877,1.60546982916586,0.957510420194425,2.146,5.03455996086098,3,-0.199235902
Ag6Pt6,400.475,9.68,2.07288998774037,8.16877514285714,1.656,370.742857142857,-1.72866899935063,1.63853381855913,0.917455065436546,4.655,5.26108720639912,1,-0.131804732
Ag6Pt6,400.475,9.68,2.09771304043237,8.267532,1.715,388.15,-1.72860347197182,1.63854076469758,0.917447518759487,4.655,5.26108720639912,2,-0.340017534
Ag6Re6,342.315,9.565,1.91279961561089,7.72325457142857,0.643714285714286,535.842857142857,-3.94185637059488,1.82855542089535,0.984075508087398,22.25,5.24041135372826,1,0.950766296
Ag6Re6,342.315,9.565,1.91494125236259,7.704877,0.726,502.15,-3.94178399022778,1.82870784369634,0.984065375065713,22.25,5.24041135372826,2,0.670388633
Ag6Re6,342.315,9.565,1.91494125236259,7.704877,0.726,502.15,-0.895992585641029,4.1349865668257,0.627753804815946,22.25,5.24041135372826,2,-0.613233026
Ag6Re6,342.315,9.565,1.91494125236259,7.704877,0.726,502.15,-1.94536122477072,3.80161350771338,0.750515248296532,22.25,5.24041135372826,3,-0.296998105
Ag6Re6,342.315,9.565,1.91494125236259,7.704877,0.726,502.15,-2.96006532524995,3.13111552733645,0.869217354719899,22.25,5.24041135372826,3,0.008403011
Ag6Re6,342.315,9.565,1.91494125236259,7.704877,0.726,502.15,-1.94536122477072,3.80161350771338,0.750515248296532,22.25,5.24041135372826,3,-0.29046057
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-2.49749705608771,2.27083671452298,0.913083203966912,27.47,5.07007119191537,2,-0.289229119
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-1.24822650875546,2.19183122184009,0.839658406607651,27.47,5.07007119191537,2,0.580359089
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-3.73034692945523,1.56358061959831,0.985541195081604,27.47,5.07007119191537,2,-0.295158751
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-2.49754365038076,2.27085138303793,0.913090326249203,27.47,5.07007119191537,2,-0.114883878
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-2.08291322338228,2.3207425141631,0.888719429024644,27.47,5.07007119191537,3,0.059795383
Ag6Rh6,394.435,9.275,2.09771304043237,7.517567,1.2195,391.5,-2.91028822641798,2.14177113142337,0.93734340136637,27.47,5.07007119191537,3,-0.123540363
Ag6Ru6,339.56,9.22,2.06058244193238,7.468367,1.176,436,-1.35232288793844,3.07171978765315,0.713778939463128,13.38,5.01845225121568,2,-0.222048702
Ag6Ru6,339.56,9.22,2.06058244193238,7.468367,1.176,436,-2.64032239430299,2.76482897092477,0.850893907822227,13.38,5.01845225121568,2,-0.22055643
Ag6Ru6,339.56,9.22,2.06058244193238,7.468367,1.176,436,-3.90697112435644,1.62690111768513,0.985722837795819,13.38,5.01845225121568,2,-0.194623709
Ag6Ru6,339.56,9.22,2.06058244193238,7.468367,1.176,436,-3.06479092949183,2.51534661102035,0.896074224542427,13.38,5.01845225121568,3,-0.102645694
Ag6Sc6,369.715,12.635,1.58011847701077,6.99638028571429,0.665428571428571,304.985714285714,-4.85076635586035,1.25653455655609,0.987201235595778,19.02,3.82080226487984,1,0.182526344
Ag6Sc6,369.715,12.635,1.62012345208629,7.068862,0.745,300.15,-4.85080419876657,1.25651715853777,0.987202722519548,19.02,3.82080226487984,2,-0.776159282
Ag6Sc6,369.715,12.635,1.62012345208629,7.068862,0.745,300.15,-3.10648635854368,2.78678426660626,0.731857235321383,19.02,3.82080226487984,5,0.090964935
Ag6Ta6,369.33,10.56,1.70146995271736,7.5629025,0.812,518.65,0.212409092312873,4.23539379665591,0.416541959475927,6.743,4.75370121454897,2,-0.750986303
Ag6Ta6,369.33,10.56,1.70146995271736,7.5629025,0.812,518.65,-1.43949943615338,4.30987785143963,0.612168253071185,6.743,4.75370121454897,3,-0.176564194
Ag6Ta6,369.33,10.56,1.70146995271736,7.5629025,0.812,518.65,-3.00834411829934,3.75883984119841,0.797949364754941,6.743,4.75370121454897,3,-0.120385611
Ag6Tc6,341.015,9.45,1.91494125236259,7.347807,0.926,419.65,-3.91287972536023,1.61917832515917,0.985832491610661,9.099,5.12010007355591,2,-0.484114873
Ag6Tc6,341.015,9.45,1.91494125236259,7.347807,0.926,419.65,-1.93277444423154,3.3710744392467,0.75926015130107,9.099,5.12010007355591,3,0.103950071
Ag6Ti6,351.805,10.455,1.72400696054279,7.202177,0.6905,355,-0.075515610325033,2.37319327659619,0.425691402720871,26.85,4.34025656358754,2,-0.686154092
Ag6Ti6,351.805,10.455,1.72400696054279,7.202177,0.6905,355,-4.55995061809184,1.36246245311055,0.986970321692019,26.85,4.34025656358754,2,-0.690483015
Ag6Ti6,351.805,10.455,1.72400696054279,7.202177,0.6905,355,-3.41733849936043,2.57621032114811,0.843953617234667,26.85,4.34025656358754,3,0.02143087
Ag6Ti6,351.805,10.455,1.72400696054279,7.202177,0.6905,355,-1.96960783548474,2.99058222738578,0.662753161786093,26.85,4.34025656358754,3,-0.115952197
Ag6Ti6,351.805,10.455,1.72400696054279,7.202177,0.6905,355,-3.41737330992802,2.57619757454627,0.843958053718959,26.85,4.34025656358754,3,-0.113752836
Ag6V6,355.765,9.295,1.77366851468926,7.1612105,0.9135,371.05,-2.63249493274935,2.91354109107988,0.791704388053537,22.89,4.76030759362066,2,-0.622612654
Ag6V6,355.765,9.295,1.77366851468926,7.1612105,0.9135,371.05,-3.25358021036685,2.59959100917338,0.863109948177396,22.89,4.76030759362066,3,-0.163296875
Ag6V6,355.765,9.295,1.77366851468926,7.1612105,0.9135,371.05,-1.94936578792085,3.08220536832997,0.713199517167405,22.89,4.76030759362066,3,-0.07782102
Ag6V6,355.765,9.295,1.77366851468926,7.1612105,0.9135,371.05,-3.25348635761079,2.59979542395278,0.863090837696944,22.89,4.76030759362066,3,-0.630291162
Ag6V6,355.765,9.295,1.77366851468926,7.1612105,0.9135,371.05,-2.63249493274935,2.91354109107988,0.791704388053537,22.89,4.76030759362066,2,-0.628281465
Ag6W6,362.525,9.87,2.1341977415413,7.720132,1.05913,550.65,-0.690594927181962,4.28226904789513,0.55890252491429,22.34,5.10299517103485,2,-0.722673946
Ag6W6,362.525,9.87,2.1341977415413,7.720132,1.05913,550.65,-1.96573927498707,3.94929109406032,0.71484547288068,22.34,5.10299517103485,3,-0.267840971
Ag6W6,362.525,9.87,2.1341977415413,7.720132,1.05913,550.65,-3.10805941451282,3.22173018855392,0.854537908945503,22.34,5.10299517103485,3,-0.123299406
Ag6Y6,386.635,15.075,1.48501273667653,6.79967742857143,0.733428571428571,337.785714285714,-4.77011043295061,1.43277227596405,0.986198507093384,8.812,3.58260887722371,1,0.44578138
Ag6Y6,386.635,15.075,1.58557562628696,6.99381657142857,0.875571428571429,319.914285714286,-0.055289810832577,2.66731813152196,0.314134059006917,8.812,3.58260887722371,1,0.198697933
Ag6Y6,386.635,15.075,1.53447059274526,6.896747,0.8045,328.85,-0.056268904013318,2.66758741060779,0.314308392550769,8.812,3.58260887722371,2,-0.802010777
Ag6Y6,386.635,15.075,1.53447059274526,6.896747,0.8045,328.85,-3.1484806507836,2.9680109192869,0.755056086897363,8.812,3.58260887722371,5,0.090147641
Ag6Zn6,337.51,9.715,1.76464863046455,8.61507,0.558,186.328571428571,-4.39638662481676,1.18119547541122,0.983545611477174,3.599,4.61697177881437,1,0.70255589
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-7.12210530724155,0.684009815835837,0.997780353486842,3.599,4.61697177881437,2,0.549396752
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-5.76294773445895,1.66968331555218,0.990680316119101,3.599,4.61697177881437,2,0.460793084
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-5.76295540479417,1.66963982334769,0.990681483997207,3.599,4.61697177881437,2,0.473424881
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-6.21671716608323,1.55693857387172,0.993051860631985,3.599,4.61697177881437,3,0.439329561
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-6.21672102148486,1.55690614637569,0.993052649129412,3.599,4.61697177881437,3,0.510159161
Ag6Zn6,337.51,9.715,1.78451674130561,8.4852155,0.651,196.325,-5.30820942489325,1.65499328438163,0.988306894940611,3.599,4.61697177881437,3,0.442080904
Au6Cd6,352.88,11.605,2.01243164707475,9.09313457142857,0.989412857142857,207.528571428571,-3.60620311671858,1.27481577666331,0.979484901134988,1.166,4.20701559109584,1,0.99140092
Au6Cd6,352.88,11.605,2.0718590685662,9.109687,1.154315,224.4,-8.62752923400337,0.976963862307854,0.997319379054929,1.166,4.20701559109584,2,0.515337215
Au6Cd6,352.88,11.605,2.0718590685662,9.109687,1.154315,224.4,-5.28764208495298,2.64881186193312,0.985456742997614,1.166,4.20701559109584,3,0.613655754
Au6Co6,329.265,8.44,2.23269692101045,8.64932085714286,1.60293142857143,363.371428571429,-2.51311754795124,1.5587927978011,0.979340498670528,9.621,4.20701559109584,1,0.456825257
Au6Co6,329.265,8.44,2.18522310073823,8.553282,1.485315,366.85,-2.51324263791692,1.55855186273303,0.97934525469956,9.621,4.20701559109584,2,0.373002493
Au6Co6,329.265,8.44,2.18522310073823,8.553282,1.485315,366.85,-3.78932053924192,2.21377087546972,0.980726578120162,9.621,4.20701559109584,2,-0.066972386
Au6Co6,329.265,8.44,2.18522310073823,8.553282,1.485315,366.85,-3.36367107225253,2.10682450240356,0.98026447107791,9.621,4.63406041711315,3,0.207694017
Au6Co6,329.265,8.44,2.18522310073823,8.553282,1.485315,366.85,-2.93832637649726,1.90115063743714,0.979806580844634,9.621,4.63406041711315,3,0.180831075
Au6Co6,329.265,8.44,2.18522310073823,8.553282,1.485315,366.85,-2.93835261794706,1.90116592549979,0.979805860466896,9.621,4.63406041711315,3,-0.071184708
Au6Cu6,384.655,8.66,2.19681587758282,8.475967,1.771815,327.8,-2.10982570907642,1.03301109628645,0.978755919570549,3.059,5.13113218863563,2,0.403341826
Au6Cu6,384.655,8.66,2.19681587758282,8.475967,1.771815,327.8,-3.09014969951327,1.50246191071468,0.975496613460972,3.059,5.13113218863563,3,0.301467439
Au6Cu6,384.655,8.66,2.19681587758282,8.475967,1.771815,327.8,-2.59911957536612,1.37893902302888,0.977127962413214,3.059,5.13113218863563,3,0.317195483
Au6Cu6,384.655,8.66,2.19681587758282,8.475967,1.771815,327.8,-2.59913527103592,1.37892776151182,0.977128820942307,3.059,5.13113218863563,3,0.232317326
Au6Cu6,384.655,8.66,2.19681587758282,8.475967,1.771815,327.8,-3.09014042293952,1.50246343769855,0.975496610824803,3.059,5.13113218863563,3,0.164787243
Au6Fe6,347.235,8.65,2.20705212798809,8.65851718571429,1.38393142857143,350.342857142857,-2.7832949726494,1.07627349570962,0.992616014681205,11.347,5.13113218863563,1,0.505598669
Au6Fe6,347.235,8.65,2.10606715675412,8.46950491428571,1.07569857142857,352.957142857143,-3.99581901641906,1.26597826995149,0.992417265398258,11.347,5.13527477187297,1,0.420043901
Au6Fe6,347.235,8.65,2.15596845988062,8.56401105,1.229815,351.65,-3.99582937801959,1.26597099459805,0.992416568122533,11.347,5.13527477187297,2,-0.123845947
Au6Fe6,347.235,8.65,2.15596845988062,8.56401105,1.229815,351.65,-3.58948945719841,1.3346774345703,0.992483231822754,11.347,5.13527477187297,3,0.32012506
Au6Fe6,347.235,8.65,2.15596845988062,8.56401105,1.229815,351.65,-3.18542912106813,1.27718587912531,0.992550707004524,11.347,5.13527477187297,3,0.199916459
Au6Fe6,347.235,8.65,2.15596845988062,8.56401105,1.229815,351.65,-3.18543519662882,1.27719045680003,0.992551051958812,11.347,5.13527477187297,3,-0.131935755
Au6Hf6,363.73,11.825,1.73225032424848,7.85384885714286,0.997412857142857,521.357142857143,-4.48266102445496,2.36234645119602,0.971966013892127,16.17,4.95549191296695,1,0.062680062
Au6Hf6,363.73,11.825,1.81714061095998,8.025312,1.161315,499,-4.48265868846768,2.36234673870623,0.971960430306324,16.17,4.95549191296695,2,-0.77505069
Au6Hf6,363.73,11.825,1.81714061095998,8.025312,1.161315,499,-2.14808173060769,3.86706449373692,0.657796566374525,16.17,4.95549191296695,3,0.106661822
Au6Hf6,363.73,11.825,1.81714061095998,8.025312,1.161315,499,-3.46373673210694,3.31844690502654,0.834847690098554,16.17,4.95549191296695,3,0.106501955
Au6Ir6,395.86,9.365,2.33975437271667,9.07782028571428,1.88301285714286,481.642857142857,-3.32703863120447,1.555181076418,0.968839960774955,22.26,4.95549191296695,1,-0.237485992
Au6Ir6,395.86,9.365,2.36389509073478,9.096287,1.936215,464.25,-3.32699527653327,1.55525254236352,0.96883578979644,22.26,4.95549191296695,2,-0.250406501
Au6La6,392.51,16.3,1.67152624867215,7.401227,1.389315,374.35,-0.856451332913073,3.47796614184901,0.474952474577031,10.76,4.41548660940499,2,0.315802396
Au6La6,392.51,16.3,1.67152624867215,7.401227,1.389315,374.35,-4.38250011727411,2.25452636728907,0.986608576220461,10.76,4.41548660940499,2,-0.466116448
Au6La6,392.51,16.3,1.67152624867215,7.401227,1.389315,374.35,-3.38508712386829,3.09660556125924,0.841877998659693,10.76,4.41548660940499,5,0.303221893
Au6Mn6,649.535,8.78,1.9841874911409,8.329796,1.154315,287.85,-4.24231542093368,2.13866840464289,0.993858701163664,4.6373,4.41548660940499,2,2.735531848
Au6Mo6,361.26,9.795,2.36957726464004,8.311358,1.63978857142857,468.285714285714,-0.727466388621825,3.45923636792723,0.560057028802184,14.49,4.84005998053095,1,0.227891802
